file_name,num_ratings,apparent_age_avg,apparent_age_std,real_age
001018.jpg,38,37.3684210526316,7.75789415781558,50
001019.jpg,38,35.8684210526316,5.88709561132161,40
001020.jpg,13,33.6153846153846,2.81479607131261,33
001021.jpg,27,30,6.35488909302243,39
001022.jpg,80,23.15,4.94296584981174,20
001023.jpg,13,32.6153846153846,3.68642694078475,29
001024.jpg,13,22.2307692307692,2.91987003574492,21
001025.jpg,13,16.3076923076923,2.68900896814593,23
001026.jpg,13,48.5384615384615,5.22199490321762,51
001027.jpg,13,23.9230769230769,4.66300222427459,14
001028.jpg,102,21.6176470588235,3.41819278765916,17
001029.jpg,38,23.6315789473684,2.77460542733244,30
001030.jpg,62,19.6451612903226,3.48813809225038,14
001031.jpg,13,43.1538461538462,4.01758953117733,36
001032.jpg,29,40.1034482758621,5.30057158364081,44
001033.jpg,40,1.225,0.42290206176626,1
001034.jpg,14,37.7142857142857,5.06007861642441,36
001035.jpg,48,29.625,5.41717128036866,37
001036.jpg,12,22.75,5.47929988892078,24
001037.jpg,38,37.8684210526316,4.89440415516939,40
001038.jpg,51,40.1764705882353,4.75270820628804,34
001039.jpg,38,7.05263157894737,1.55871340605612,5
001040.jpg,37,23.027027027027,4.22615195661022,17
001041.jpg,12,34.3333333333333,4.07505344824588,41
001042.jpg,14,25.4285714285714,5.09470744557957,24
001043.jpg,39,3.82051282051282,0.969856062890801,3
001044.jpg,33,37.9393939393939,6.88721366890938,41
001045.jpg,39,42.3333333333333,6.79137740208449,40
001046.jpg,14,16.9285714285714,1.6391501416323,16
001047.jpg,30,30.7,4.17009054726798,25
001048.jpg,19,38.1578947368421,5.86195983433998,36
001049.jpg,38,5,1.18549795672764,5
001050.jpg,79,30.6075949367089,3.75334968862511,35
001051.jpg,39,61.5384615384615,6.79723687609882,60
001052.jpg,157,64.6815286624204,5.09403650405275,65
001053.jpg,50,21.98,3.89395135342715,17
001054.jpg,21,18.047619047619,2.85440344864195,18
001055.jpg,14,22.2857142857143,3.38386605091712,20
001056.jpg,24,13.2083333333333,4.18048433502176,17
001057.jpg,13,33.6923076923077,4.51635205640968,33
001058.jpg,87,18.6551724137931,3.01479910321045,18
001059.jpg,89,25.4943820224719,3.35113140835103,25
001060.jpg,54,35.462962962963,4.94769991525684,35
001061.jpg,40,32.2,4.94689749962488,39
001062.jpg,51,27.0196078431373,5.02589373575857,32
001063.jpg,13,32.4615384615385,6.0911874131867,25
001064.jpg,15,26.3333333333333,4.77593172161452,25
001065.jpg,38,85.3421052631579,5.96510717055342,90
001066.jpg,132,25.3560606060606,3.19143073937659,25
001067.jpg,37,34.027027027027,7.41802042508829,26
001068.jpg,36,21.5277777777778,3.93871705806498,18
001069.jpg,15,73.2666666666667,5.86109042349467,88
001070.jpg,24,24.2083333333333,1.6934443076725,23
001071.jpg,39,5.87179487179487,1.48995738511096,8
001072.jpg,26,50.8461538461538,4.24916281347098,47
001073.jpg,14,25.5714285714286,3.69436755728929,17
001074.jpg,15,54.8666666666667,4.1895561760622,52
001075.jpg,12,30.75,3.41454109787698,31
001076.jpg,39,1.71794871794872,0.686283582198847,1
001077.jpg,56,23.7857142857143,1.80619424822959,21
001078.jpg,37,5.83783783783784,0.646078491684577,6
001079.jpg,38,27.6052631578947,3.40539693828115,30
001080.jpg,139,57.5971223021583,5.35780539170364,60
001081.jpg,14,18.2142857142857,2.9135907380775,17
001082.jpg,15,18.5333333333333,3.54293394694016,16
001083.jpg,24,37.8333333333333,5.47457893291837,29
001084.jpg,71,27.5492957746479,4.75030444857219,38
001085.jpg,16,23.5,2.87518115371304,20
001086.jpg,38,59.2894736842105,7.01699825996628,40
001087.jpg,12,64.5,5.14339823993296,69
001088.jpg,13,35.2307692307692,5.7031255488233,42
001089.jpg,83,38.6987951807229,5.46549027046631,39
001090.jpg,29,35.3103448275862,4.96490143964799,35
001091.jpg,41,27.7317073170732,4.81157141817464,35
001092.jpg,15,24.2666666666667,3.6735865438612,28
001093.jpg,38,18.8947368421053,3.54728273383179,16
001094.jpg,13,27.7692307692308,2.89118909083691,27
001095.jpg,36,26.7777777777778,3.64974450073357,25
001096.jpg,55,37.1272727272727,4.65496368070546,42
001097.jpg,13,37.0769230769231,7.14681209189965,23
001098.jpg,37,24.6756756756757,2.55009862613253,30
001099.jpg,36,2.83333333333333,1,2
001100.jpg,15,44.4666666666667,3.68135585788456,44
001101.jpg,22,15.8636363636364,1.88466125655197,14
001102.jpg,38,16.1578947368421,6.46623795463154,25
001103.jpg,143,38.3006993006993,5.63819340388811,33
001104.jpg,13,22.7692307692308,3.8977310954333,24
001105.jpg,38,51.5789473684211,8.07274888360189,50
001106.jpg,41,35.2926829268293,5.02615112406613,38
001107.jpg,13,57.4615384615385,4.37064801860824,62
001108.jpg,22,36.1363636363636,5.40101802172476,28
001109.jpg,13,30.6923076923077,2.71982276948993,30
001110.jpg,38,13.2894736842105,2.10415155574855,12
001111.jpg,58,9.81034482758621,1.896042938959,10
001112.jpg,39,33.3076923076923,6.41607293465668,30
001113.jpg,13,26.5384615384615,4.82381910618866,27
001114.jpg,14,53.7142857142857,4.77861536798735,58
001115.jpg,13,20.9230769230769,4.19248411767094,14
001116.jpg,20,33.85,5.40248480842502,37
001117.jpg,39,24.9487179487179,5.12449595954629,18
001118.jpg,14,23,4.62435026621204,22
001119.jpg,38,8.8421052631579,1.74799214219079,10
001120.jpg,14,46.5,4.98844819403944,55
001121.jpg,39,33.2820512820513,5.92474169078822,30
001122.jpg,15,26.1333333333333,4.03319558993445,29
001123.jpg,12,33.0833333333333,5.07145905728292,43
001124.jpg,13,23.6923076923077,3.47334169987673,35
001125.jpg,24,25.0416666666667,3.80479293462369,25
001126.jpg,13,50.9230769230769,3.83973823894152,65
001127.jpg,41,30.3414634146341,4.42498449769918,27
001128.jpg,39,11.7948717948718,3.94154316012535,10
001129.jpg,36,38.25,3.5,30
001130.jpg,13,19.5384615384615,2.29548050944258,17
001131.jpg,36,6.77777777777778,1.37552298856235,7
001132.jpg,15,30.8666666666667,6.0576594568561,23
001133.jpg,13,62.6153846153846,5.12410092176279,65
001134.jpg,12,25.1666666666667,2.72474630456533,31
001135.jpg,39,5.74358974358974,1.69702446587749,5
001136.jpg,38,4.07894736842105,0.35879520224642,4
001137.jpg,39,21.8461538461538,2.21880078490092,30
001138.jpg,19,18.1052631578947,3.90006747579955,18
001139.jpg,13,17.2307692307692,3.70031183717098,14
001140.jpg,19,27.4210526315789,4.75296152675927,24
001141.jpg,37,1.24324324324324,0.43495883620084,1
001142.jpg,13,36.8461538461538,4.75825867739719,36
001143.jpg,38,33,5.76569538245329,30
001144.jpg,30,31.6333333333333,5.39784972087918,23
001145.jpg,12,4.5,0.904534033733291,6
001146.jpg,17,28.1176470588235,5.65555427147924,34
001147.jpg,12,55.6666666666667,5.92887132188878,62
001148.jpg,81,33.962962962963,4.82297741142451,35
001149.jpg,15,19,4.42396073348629,22
001150.jpg,14,33.9285714285714,3.75119028728597,38
001151.jpg,28,48.6428571428571,6.37828657889716,49
001152.jpg,14,38.1428571428571,4.38278350010484,28
001153.jpg,58,11.948275862069,1.93238706842448,12
001154.jpg,13,37.4615384615385,3.47887397049162,32
001155.jpg,12,24.75,4.55521678957215,39
001156.jpg,14,23,3.6374124361652,27
001157.jpg,13,37.2307692307692,2.65059258009243,41
001158.jpg,14,20.7857142857143,4.388421328706,15
001159.jpg,37,7.05405405405405,1.79421827524391,7
001160.jpg,13,54.1538461538462,5.85727686793891,59
001161.jpg,12,58.4166666666667,5.86915408700178,69
001162.jpg,25,27.56,4.46355613085949,23
001163.jpg,39,1.64102564102564,0.668351447383765,1
001164.jpg,39,8.02564102564103,1.84229804273701,11
001165.jpg,14,22,3.37410956914789,19
001166.jpg,26,21.8461538461538,3.54053450984235,29
001167.jpg,92,35.5108695652174,4.87986345786592,34
001168.jpg,14,59.0714285714286,5.6495647989542,73
001169.jpg,13,46.3846153846154,5.15652437109955,49
001170.jpg,13,22.3076923076923,4.81983083009863,17
001171.jpg,39,26.6666666666667,3.13161580399953,30
001172.jpg,13,21.2307692307692,2.58694949550773,19
001173.jpg,14,59.2142857142857,5.14674761271728,57
001174.jpg,49,19.8979591836735,2.86679915846332,24
001175.jpg,70,29.5,4.24178660745545,24
001176.jpg,13,20.2307692307692,2.65059258009243,30
001177.jpg,12,30.5,3.82575007500015,33
001178.jpg,40,21.175,3.04569894298206,20
001179.jpg,39,71.8461538461538,8.03459120742589,80
001180.jpg,18,28.2777777777778,4.72546985594841,26
001181.jpg,38,4.76315789473684,1.07638560673926,4
001182.jpg,15,26.6666666666667,5.06622805119022,20
001183.jpg,13,27.2307692307692,3.34549065045887,30
001184.jpg,38,9.5,2.36814444409713,6
001185.jpg,13,35.6153846153846,6.57696056369584,42
001186.jpg,102,46.9607843137255,5.59158060267284,51
001187.jpg,15,23.8666666666667,4.5018514709691,28
001188.jpg,37,29.4324324324324,4.75827081418672,25
001189.jpg,14,37.5714285714286,3.32159103939167,31
001190.jpg,51,25.7647058823529,4.19803875777305,21
001191.jpg,13,52.6923076923077,4.34711811404244,58
001192.jpg,35,32.3428571428571,5.61480635642656,33
001193.jpg,15,69.4,5.92573081689387,71
001194.jpg,38,68.2894736842105,6.75800984112943,75
001195.jpg,36,44.9722222222222,5.66939710128542,41
001196.jpg,23,22,3.70503343132997,23
001197.jpg,13,25.6153846153846,2.46774058396412,20
001198.jpg,15,75.4666666666667,7.20978171520833,83
001199.jpg,28,27.8571428571429,4.71965383001045,33
001200.jpg,12,25.5,2.31595258233764,24
001201.jpg,14,26.2142857142857,4.11710449837619,23
001202.jpg,83,40.3614457831325,4.31271040703541,42
001203.jpg,13,26.0769230769231,2.13937445925744,30
001204.jpg,13,51,4.39696865275764,49
001205.jpg,17,49.4705882352941,4.62490063486265,49
001206.jpg,21,24.2857142857143,2.62950294053567,24
001207.jpg,12,43.8333333333333,3.21455025366432,45
001208.jpg,13,27.3846153846154,4.77036793721514,21
001209.jpg,37,6.18918918918919,1.19809658852508,7
001210.jpg,39,28.8974358974359,5.11342336556632,30
001211.jpg,37,1.27027027027027,0.450225168890748,1
001212.jpg,12,45.75,1.71225529107612,40
001213.jpg,17,23.8235294117647,3.77881089295375,21
001214.jpg,12,32.1666666666667,3.56328074910885,27
001215.jpg,32,25,3.27256434915417,23
001216.jpg,12,63.5833333333333,4.29499356192413,70
001217.jpg,13,41.2307692307692,4.22598797430546,43
001218.jpg,37,29.7027027027027,4.26135649285051,30
001219.jpg,38,29.9736842105263,6.33090592597361,25
001220.jpg,49,23.6938775510204,4.44505381310064,19
001221.jpg,12,16.6666666666667,2.26969494679685,15
001222.jpg,38,28.9473684210526,4.48388928921029,25
001223.jpg,22,32.7272727272727,6.648894058999,29
001224.jpg,22,60.5909090909091,5.40422313618042,70
001225.jpg,69,20.1739130434783,3.57259389099495,16
001226.jpg,36,7.05555555555556,1.37205673444639,7
001227.jpg,36,53.5555555555556,7.51928736913828,50
001228.jpg,36,50.5555555555556,6.45177470355226,47
001229.jpg,39,14.6153846153846,2.40192230707631,16
001230.jpg,13,41.6923076923077,3.79439532698372,44
001231.jpg,14,41,7.87400787401181,42
001232.jpg,16,32.625,5.09738495047542,39
001233.jpg,37,3.35135135135135,0.78938148136571,3
001234.jpg,14,34.7142857142857,7.65032499489221,34
001235.jpg,39,7.74358974358974,2.14865868463326,6
001236.jpg,15,19.4666666666667,1.92230020944651,18
001237.jpg,165,38.7939393939394,4.66237792581573,39
001238.jpg,14,25.7857142857143,5.27954793269522,35
001239.jpg,13,60.6923076923077,5.99144689515278,67
001240.jpg,85,14.1647058823529,2.06931699580602,13
001241.jpg,15,23.5333333333333,5.96258173548849,14
001242.jpg,13,53.6923076923077,6.00533950448287,57
001243.jpg,70,32.5714285714286,5.5235239449274,26
001244.jpg,13,22.2307692307692,2.55453342621329,20
001245.jpg,17,24.5294117647059,3.89097749702474,24
001246.jpg,21,36.8571428571429,4.19863923534416,38
001247.jpg,24,38.375,4.84375438288722,43
001248.jpg,15,24.8666666666667,5.82931834616642,28
001249.jpg,12,25.9166666666667,4.66043956829149,40
001250.jpg,40,10.275,2.47020709191013,11
001251.jpg,14,25.5,4.23810552741888,32
001252.jpg,38,1.52631578947368,0.725476250110012,2
001253.jpg,20,19.35,3.32890056135181,19
001254.jpg,32,15.8125,2.79904937779862,12
001255.jpg,41,56.8292682926829,5.72670253734376,50
001256.jpg,14,52.1428571428571,3.82013175079166,57
001257.jpg,13,57.1538461538462,5.03067513438229,63
001258.jpg,13,30.6923076923077,3.79439532698372,26
001259.jpg,39,4.69230769230769,1.67259404823837,4
001260.jpg,36,6.38888888888889,0.766356044734813,4
001261.jpg,39,29.0769230769231,4.7759519050332,25
001262.jpg,80,20.0125,3.36208852359755,23
001263.jpg,13,55.3076923076923,6.19656646034204,69
001264.jpg,20,33.95,4.29779625291602,37
001265.jpg,14,31.1428571428571,2.28227763622028,34
001266.jpg,39,73.974358974359,7.56197961928509,75
001267.jpg,40,40.4,3.9665266081716,50
001268.jpg,21,39.1904761904762,11.2987567794826,54
001269.jpg,13,55.4615384615385,6.18621295860648,60
001270.jpg,24,16.5,2.12643813228478,17
001271.jpg,176,32.7443181818182,4.53273447470529,37
001272.jpg,26,47.5769230769231,6.1068687683498,55
001273.jpg,13,23.6153846153846,4.78780502141398,40
001274.jpg,17,31.8235294117647,5.25874621603913,35
001275.jpg,82,24.5731707317073,5.82254131399742,25
001276.jpg,25,25.08,3.22645316098034,28
001277.jpg,27,25.6666666666667,4.64095480892257,29
001278.jpg,24,12.2916666666667,1.30147630777903,11
001279.jpg,13,26.1538461538462,2.9395621512439,27
001280.jpg,28,22.4642857142857,2.91207120966482,22
001281.jpg,13,55.3846153846154,3.66375175511073,51
001282.jpg,37,51.9459459459459,5.97655579905511,40
001283.jpg,15,13.9333333333333,1.79151438998513,14
001284.jpg,14,25.9285714285714,5.01481322168151,35
001285.jpg,21,17.047619047619,2.57829770345068,17
001286.jpg,35,20.0857142857143,2.16076550394188,17
001287.jpg,19,24.3157894736842,2.2124052165246,23
001288.jpg,17,44.5882352941176,3.06306267340002,45
001289.jpg,35,51,6.44433175470552,42
001290.jpg,13,31.5384615384615,3.64269553616972,27
001291.jpg,18,24.7777777777778,3.75038124423694,23
001292.jpg,45,21.3111111111111,4.2148127437226,13
001293.jpg,14,19.7142857142857,1.43733575268066,19
001294.jpg,36,23.25,2.5,30
001295.jpg,31,14.7096774193548,2.97986071695862,21
001296.jpg,37,38.4864864864865,4.41349962943003,36
001297.jpg,39,22.8205128205128,1.90389897553464,22
001298.jpg,14,26.6428571428571,3.36514127848681,25
001299.jpg,122,28.1803278688525,3.75492270489191,31
001300.jpg,38,7.92105263157895,2.03192863977922,7
001301.jpg,12,42.5,3,44
001302.jpg,13,40.9230769230769,3.52281938371192,45
001303.jpg,38,42.5,4.29172679919388,41
001304.jpg,46,15.8260869565217,1.69055346395574,17
001305.jpg,12,17.4166666666667,0.792961461098759,17
001306.jpg,22,33.6363636363636,4.33749384020921,38
001307.jpg,14,44.1428571428571,7.7246572526119,48
001308.jpg,14,29.7142857142857,4.84257673667124,33
001309.jpg,13,24.5384615384615,4.40861627224432,25
001310.jpg,15,22.4,4.51663591625449,32
001311.jpg,13,34.6153846153846,5.10781201589718,27
001312.jpg,14,22,3.21055950072449,18
001313.jpg,40,60.75,5.75905084772366,60
001314.jpg,49,32.6938775510204,4.08862284084677,33
001315.jpg,13,26.0769230769231,3.63917432168201,31
001316.jpg,20,36.75,4.90837093781204,44
001317.jpg,38,4.63157894736842,1.32381620002049,5
001318.jpg,13,26,2.91547594742265,36
001319.jpg,28,27.3928571428571,4.57318501309767,29
001320.jpg,13,51.0769230769231,5.85180226456685,51
001321.jpg,40,4.325,1.40306441177508,5
001322.jpg,12,30.4166666666667,2.93747985163948,19
001323.jpg,14,59.7857142857143,3.90617994442675,57
001324.jpg,38,1.21052631578947,0.413154950112274,1
001325.jpg,14,19.8571428571429,1.65748386032949,16
001326.jpg,132,42.8636363636364,5.82803533244479,48
001327.jpg,49,20.6530612244898,3.48539225678739,16
001328.jpg,20,45.45,5.65196751955505,53
001329.jpg,77,26.6233766233766,5.81069558531815,24
001330.jpg,24,25.25,3.36542522670193,22
001331.jpg,333,26.015015015015,4.09632693424042,23
001332.jpg,54,18,2.71265378661519,17
001333.jpg,38,24.8684210526316,4.69140129259835,18
001334.jpg,39,74.2051282051282,8.38601431952876,80
001335.jpg,39,6.38461538461539,1.88645287601925,5
001336.jpg,28,26.8928571428571,4.17522929700151,27
001337.jpg,27,31,3.75192258407914,35
001338.jpg,103,18.495145631068,3.7071044310752,27
001339.jpg,12,31.25,3.67114052131933,22
001340.jpg,26,45.4615384615385,5.58734834590269,49
001341.jpg,56,29,5.08115949544804,28
001342.jpg,38,34.1842105263158,4.45915555669514,29
001343.jpg,16,23.0625,2.76812210713328,24
001344.jpg,38,4.71052631578947,0.89768154037911,2
001345.jpg,37,7.83783783783784,1.48161911272607,7
001346.jpg,36,22.0833333333333,4.26530856361614,18
001347.jpg,30,31.7333333333333,3.92106014282849,30
001348.jpg,38,55.1842105263158,7.17674647040194,50
001349.jpg,32,50.40625,8.93654828002906,60
001350.jpg,24,20.7916666666667,2.88894695222214,25
001351.jpg,15,29.4666666666667,5.46242576499628,30
001352.jpg,13,44.9230769230769,2.81251780621144,44
001353.jpg,62,30.8387096774194,4.39147291615779,22
001354.jpg,42,64.0952380952381,5.20698182232525,59
001355.jpg,13,67.6153846153846,6.92264955945893,64
001356.jpg,12,29.75,2.76750626179796,27
001357.jpg,17,25.8235294117647,6.14649589316595,33
001358.jpg,24,23.9583333333333,5.32001280373309,28
001359.jpg,27,24.962962962963,3.76707886709094,24
001360.jpg,38,1.42105263157895,0.551733334891708,1
001361.jpg,12,62.9166666666667,4.39955231882297,84
001362.jpg,60,52.3833333333333,4.32608041434882,55
001363.jpg,18,22.7222222222222,3.5281315761038,26
001364.jpg,12,62.6666666666667,4.4585634321817,65
001365.jpg,13,31.9230769230769,4.627121827903,36
001366.jpg,13,25.9230769230769,3.37790710503655,38
001367.jpg,88,29.2840909090909,4.89181550491934,30
001368.jpg,22,15.0454545454545,1.6468519095903,15
001369.jpg,16,29.3125,6.50864809311427,25
001370.jpg,37,7.48648648648649,1.64353314575679,8
001371.jpg,62,52.7258064516129,4.95279141309192,40
001372.jpg,40,4.325,1.38466880238839,4
001373.jpg,12,30.8333333333333,3.45972498469126,37
001374.jpg,13,22.6153846153846,3.52463855211806,27
001375.jpg,38,43.4736842105263,4.48864538709568,44
001376.jpg,38,36.1842105263158,4.36729406703903,30
001377.jpg,13,31.5384615384615,3.07179059115322,45
001378.jpg,31,30.4516129032258,4.67503090668871,25
001379.jpg,37,43.5945945945946,4.2717382583379,47
001380.jpg,34,1,0,1
001381.jpg,25,16.48,2.18174242292714,20
001382.jpg,48,23.9583333333333,2.56787297801228,20
001383.jpg,37,26.2972972972973,4.77182043566921,30
001384.jpg,12,33.3333333333333,2.90245455162392,35
001385.jpg,13,35.0769230769231,5.0408586977078,35
001386.jpg,38,52.3684210526316,5.22168582403712,50
001387.jpg,36,11.4722222222222,1.53968663066058,11
001388.jpg,31,20.6451612903226,4.3477840110166,24
001389.jpg,39,3.43589743589744,1.18754217199071,3
001390.jpg,39,24.4102564102564,3.2744461059765,26
001391.jpg,85,37.2588235294118,5.06893654005047,34
001392.jpg,13,26.8461538461538,2.44425018653144,36
001393.jpg,14,34.6428571428571,6.44034331212413,38
001394.jpg,32,35.5625,4.51476073741777,40
001395.jpg,21,12.6666666666667,1.55991452757301,14
001396.jpg,58,11.2413793103448,1.47862364673612,9
001397.jpg,39,48.3076923076923,5.91231474018802,50
001398.jpg,15,26.6,3.94244304243665,27
001399.jpg,39,16.3333333333333,2.45306825417662,13
001400.jpg,25,20.76,2.6343879744639,19
001401.jpg,19,29.6315789473684,9.81614614531583,22
001402.jpg,14,39.9285714285714,4.77919023901114,36
001403.jpg,66,21.8787878787879,3.76426579424155,16
001404.jpg,13,16.2307692307692,2.77350098112615,22
001405.jpg,39,22.7948717948718,5.16659048309163,25
001406.jpg,37,83.6756756756757,6.32918308777354,90
001407.jpg,36,32.5,4.07430975749267,47
001408.jpg,13,49.9230769230769,4.05095746833467,53
001409.jpg,38,4.60526315789474,1.15171959998272,8
001410.jpg,13,55.8461538461538,3.5554220060389,48
001411.jpg,14,24.8571428571429,5.11193389353463,25
001412.jpg,74,14.4459459459459,2.64389652198341,11
001413.jpg,13,54.9230769230769,3.6162028533979,50
001414.jpg,37,41.5945945945946,4.87886291089464,50
001415.jpg,17,20.6470588235294,2.78256124080379,23
001416.jpg,36,18.5833333333333,1.84197099403252,18
001417.jpg,17,25.1176470588235,8.53582416159372,27
001418.jpg,39,43.4615384615385,7.66003350908623,40
001419.jpg,14,22.0714285714286,4.49725190814065,20
001420.jpg,31,34.6774193548387,5.85028259587628,32
001421.jpg,23,33.1304347826087,6.78436938736311,30
001422.jpg,33,28.6363636363636,4.09891892620925,27
001423.jpg,13,10.2307692307692,3.03188187307944,14
001424.jpg,37,65.2972972972973,5.34823369007036,60
001425.jpg,13,22.1538461538462,4.41297620369281,17
001426.jpg,14,37.7857142857143,3.66225175432928,36
001427.jpg,14,34.8571428571429,7.48184616107696,28
001428.jpg,13,22.9230769230769,2.7827306272059,28
001429.jpg,38,1.68421052631579,0.619732425168412,1
001430.jpg,20,33.75,5.24027922116651,36
001431.jpg,14,26,4.31455497304005,23
001432.jpg,39,8.53846153846154,2.43706201296986,9
001433.jpg,37,8.10810810810811,1.80714298431689,8
001434.jpg,38,71.2368421052632,8.62878341782274,80
001435.jpg,39,2.15384615384615,0.539905524799017,2
001436.jpg,13,27.0769230769231,2.56455124279533,22
001437.jpg,90,33.7111111111111,5.4158411932231,34
001438.jpg,13,23.4615384615385,4.05412104356757,19
001439.jpg,178,22.2808988764045,3.99289981153678,25
001440.jpg,13,27.5384615384615,3.40625367560376,34
001441.jpg,39,8.48717948717949,2.07582317054166,6
001442.jpg,38,2.5,0.97952001483352,3
001443.jpg,15,16.2,2.67795230940145,19
001444.jpg,14,53.9285714285714,4.28708769202601,52
001445.jpg,25,29.28,3.23419232575924,30
001446.jpg,14,46,6.2634470725607,59
001447.jpg,17,21.7058823529412,1.72353944988043,24
001448.jpg,26,49.3461538461538,4.08844525649844,59
001449.jpg,36,7.22222222222222,1.33333333333333,5
001450.jpg,59,33.9152542372881,7.6186887630833,40
001451.jpg,25,24.16,4.52474677007823,26
001452.jpg,14,42.4285714285714,4.89449118459151,49
001453.jpg,55,27.0545454545455,6.92932090579504,23
001454.jpg,38,36.5789473684211,5.39585215546549,30
001455.jpg,35,4,1.02899151085505,5
001456.jpg,22,24.4545454545455,2.97172825661581,26
001457.jpg,13,49.5384615384615,3.86469888036538,47
001458.jpg,12,28.6666666666667,2.96443566094439,27
001459.jpg,13,31.1538461538462,2.6409011670941,27
001460.jpg,42,45.5238095238095,5.65356824616573,41
001461.jpg,35,33.1428571428571,4.72255450031054,30
001462.jpg,45,32.0888888888889,5.12933728761338,32
001463.jpg,38,7.15789473684211,1.82366301696092,10
001464.jpg,65,19.7076923076923,3.67305678609059,17
001465.jpg,38,5.39473684210526,1.49845819291139,6
001466.jpg,18,39.0555555555556,5.10446427703785,47
001467.jpg,68,20.3235294117647,3.37878003449619,18
001468.jpg,23,31.7826086956522,6.46639229006498,26
001469.jpg,22,22.2272727272727,2.7243490822723,19
001470.jpg,14,15.7142857142857,1.2666473875533,15
001471.jpg,13,19,2.82842712474619,14
001472.jpg,51,25.2549019607843,3.94888914635446,22
001473.jpg,38,31.7105263157895,4.29901242422176,25
001474.jpg,23,28.4782608695652,5.49271885993706,31
001475.jpg,38,4.92105263157895,1.36325482830056,6
001476.jpg,37,26.4054054054054,3.9753368792221,30
001477.jpg,25,31.48,4.24381903478459,33
001478.jpg,13,18.7692307692308,1.64082530828473,18
001479.jpg,13,30.7692307692308,3.11324712997662,31
001480.jpg,32,15.21875,2.29634176112158,14
001481.jpg,38,1.13157894736842,0.414014794851124,1
001482.jpg,42,37.0238095238095,5.96120832094977,35
001483.jpg,38,7.26315789473684,2.2382933958145,6
001484.jpg,39,11,1.73205080756888,12
001485.jpg,38,31.3684210526316,5.33434082470734,40
001486.jpg,13,48.9230769230769,5.26721840667251,44
001487.jpg,38,64.0263157894737,7.24284117055635,70
001488.jpg,18,24.7222222222222,5.01533595796352,28
001489.jpg,40,33.85,7.7112970740403,30
001490.jpg,25,35.64,5.58927544499285,37
001491.jpg,13,31.6923076923077,5.49825147031029,29
001492.jpg,12,24.4166666666667,3.17542648054294,17
001493.jpg,12,41.25,5.24187683251645,43
001494.jpg,28,32.5,8.01618732685678,42
001495.jpg,38,21.6578947368421,3.42704912692391,25
001496.jpg,39,6.1025641025641,1.80343052913449,8
001497.jpg,17,25.0588235294118,4.68335601138882,32
001498.jpg,35,21.5428571428571,6.37708608149179,13
001499.jpg,39,32.0512820512821,5.57696728541275,30
001500.jpg,74,36.2162162162162,5.86905110127033,25
001501.jpg,37,72.2162162162162,5.65751778676015,70
001502.jpg,14,17.2857142857143,3.79125656921638,16
001503.jpg,13,66.5384615384615,3.86469888036538,60
001504.jpg,32,22.78125,3.77371533364069,20
001505.jpg,15,18.1333333333333,3.02056443795022,20
001506.jpg,26,23.3076923076923,4.33376723665894,16
001507.jpg,35,52.8857142857143,4.91559001647656,65
001508.jpg,28,23.3214285714286,1.41561585678045,23
001509.jpg,39,53.1282051282051,6.33361743804849,60
001510.jpg,26,40.8461538461538,4.4424525450909,44
001511.jpg,14,61.5,4.48501779432196,73
001512.jpg,38,6.52631578947368,1.75124422340638,9
001513.jpg,38,33,4.82672738999183,30
001514.jpg,26,24.1538461538462,3.28258809712468,28
001515.jpg,14,27.0714285714286,6.74210975556197,30
001516.jpg,39,27.6410256410256,3.46020367127336,25
001517.jpg,63,21.4285714285714,3.80455705409712,23
001518.jpg,39,29.025641025641,5.57006651896017,30
001519.jpg,13,27.4615384615385,3.86469888036538,25
001520.jpg,32,44.625,4.29365623577013,38
001521.jpg,38,28.6578947368421,5.3790198835419,25
001522.jpg,13,41.0769230769231,6.57598583815307,57
001523.jpg,17,22.8823529411765,2.44648607550647,32
001524.jpg,13,28.4615384615385,5.02685097941353,25
001525.jpg,26,26.3846153846154,5.29963714287628,42
001526.jpg,39,29.6153846153846,4.5975702084756,25
001527.jpg,38,27.4210526315789,3.46122598922786,30
001528.jpg,39,52.6410256410256,7.03931508139213,50
001529.jpg,24,50.625,6.92074700667744,48
001530.jpg,14,33.1428571428571,3.15880071831415,32
001531.jpg,15,26.6,5.15197604253525,36
001532.jpg,85,32.5058823529412,3.7753067658762,32
001533.jpg,13,76.3846153846154,3.61797506759563,84
001534.jpg,38,38.7368421052632,6.11460020803692,44
001535.jpg,13,22.8461538461538,2.37508434398142,24
001536.jpg,13,56.6153846153846,7.11264673590244,58
001537.jpg,114,31.140350877193,5.59847829037775,29
001538.jpg,17,32.8235294117647,6.70107541852096,37
001539.jpg,30,32.6666666666667,4.51307169142636,34
001540.jpg,29,26.0689655172414,4.15701674008416,23
001541.jpg,37,5,0,5
001542.jpg,14,18.8571428571429,3.82013175079167,16
001543.jpg,57,36.4385964912281,3.80327651909531,39
001544.jpg,42,9.83333333333333,1.05730136614959,6
001545.jpg,15,31.2,3.48875745379764,28
001546.jpg,38,60.0789473684211,6.49482779226741,60
001547.jpg,90,46.9555555555556,6.0650242663003,45
001548.jpg,49,46.4081632653061,4.91137441450515,37
001549.jpg,25,24.96,4.19801540413245,25
001550.jpg,15,24.4,2.0976176963403,21
001551.jpg,14,25.5,4.65336933348796,19
001552.jpg,13,28.6923076923077,5.05609558494522,30
